1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageType,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YrSold,Age_House,Age_Renovation,Garage_age,TotalSF
1358,0,0,1,2,TwnhsE,4,2,733.0,0.0,2,6,1.0,0.0,2,625.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,484.0,2.0,5,2,Attchd,1358,0,GasA,0,1Story,1,2,Lvl,0,6371,Inside,44.0,0,0,RL,128.0,Stone,None,0,NridgHt,35,4,7,2,3,CompShg,Gable,Partial,224000.0,New,0,1,6,1358.0,AllPub,192,4,11,10,10.0,2716.0
798,842,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,798.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,595.0,2.0,5,2,Attchd,1640,1,GasA,0,2Story,1,2,Lvl,0,7226,CulDSac,72.0,0,0,RL,0.0,None,None,0,CollgCr,45,4,7,2,3,CompShg,Gable,Normal,183000.0,WD,0,1,6,798.0,AllPub,0,2,17,17,17.0,2438.0
936,0,0,2,2,2fmCon,4,3,0.0,0.0,6,6,0.0,0.0,1,936.0,0,Norm,Norm,SBrkr,112,4,1,MetalSd,MetalSd,4,3,0,CBlock,1,3,576.0,2.0,5,3,Detchd,936,0,GasA,4,1Story,1,3,Bnk,1,6000,Inside,60.0,3,0,RM,0.0,None,None,0,OldTown,32,3,4,2,3,CompShg,Gable,Normal,93000.0,WD,0,1,4,936.0,AllPub,0,3,67,67,46.0,1872.0
847,886,0,1,3,1Fam,4,1,0.0,0.0,6,6,0.0,0.0,2,847.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,433.0,2.0,5,0,BuiltIn,1733,1,GasA,0,2Story,1,2,Lvl,0,12394,Corner,99.936,0,0,RL,0.0,None,None,0,Gilbert,48,4,7,2,3,CompShg,Gable,Family,225000.0,WD,0,1,7,847.0,AllPub,100,1,17,17,17.0,2580.0
944,545,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,778.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,1,2,1,BrkTil,2,6,240.0,1.0,5,3,Detchd,1489,0,GasA,4,1.5Fin,1,3,Lvl,0,9900,Inside,60.0,3,0,RL,0.0,None,None,0,SWISU,0,6,6,2,3,CompShg,Gable,Normal,139500.0,WD,0,1,7,778.0,AllPub,335,3,80,70,80.0,2267.0
1489,0,0,1,3,1Fam,1,3,0.0,0.0,6,6,0.0,0.0,2,1489.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,776.0,2.0,5,2,Attchd,1489,0,GasA,0,1Story,1,2,Lvl,0,11216,Inside,81.0,3,0,FV,0.0,None,None,0,Somerst,140,4,8,2,3,CompShg,Gable,Partial,232600.0,New,0,1,7,1489.0,AllPub,0,0,14,14,14.0,2978.0
2084,0,0,1,2,1Fam,4,0,1636.0,0.0,2,6,1.0,0.0,0,442.0,1,PosN,PosN,SBrkr,0,4,0,CemntBd,CmentBd,4,2,1,PConc,2,6,1220.0,3.0,5,0,Attchd,2084,0,GasA,0,1Story,1,0,Lvl,0,14803,Inside,114.0,3,0,RL,816.0,BrkFace,None,0,NridgHt,45,4,10,2,3,CompShg,Hip,Partial,385000.0,New,0,1,7,2078.0,AllPub,188,2,13,12,13.0,4162.0
784,0,0,1,2,1Fam,4,3,784.0,0.0,0,6,1.0,0.0,4,0.0,1,Norm,Norm,SBrkr,116,4,3,MetalSd,MetalSd,4,3,0,BrkTil,1,6,0.0,0.0,3,1,None,784,0,GasA,2,1.5Unf,1,2,Lvl,0,6130,Inside,50.0,3,0,RM,0.0,None,None,0,BrkSide,0,5,5,2,3,CompShg,Gable,Normal,109500.0,WD,0,1,5,784.0,AllPub,0,2,96,70,96.0,1568.0
1434,0,0,1,3,1Fam,4,3,20.0,0.0,2,6,0.0,0.0,2,1434.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,527.0,2.0,5,2,Attchd,1434,0,GasA,0,1Story,1,2,Lvl,0,8529,Inside,65.0,0,0,RL,0.0,None,None,0,SawyerW,39,4,7,2,3,CompShg,Gable,Normal,189000.0,WD,0,1,6,1454.0,AllPub,290,3,19,19,19.0,2888.0
1160,966,0,1,3,1Fam,1,1,249.0,764.0,3,0,0.0,1.0,4,0.0,1,Norm,Norm,SBrkr,0,4,3,Plywood,Plywood,4,3,0,PConc,2,3,538.0,2.0,5,0,Attchd,2126,1,GasA,4,2Story,1,3,Low,2,28698,CulDSac,116.486,1,0,RL,0.0,None,None,0,ClearCr,0,4,5,2,3,Tar&Grv,Flat,Abnorml,185000.0,WD,225,1,7,1013.0,AllPub,486,3,53,53,53.0,3139.0
520,623,0,2,2,Twnhs,4,3,0.0,0.0,6,6,0.0,0.0,2,600.0,1,Norm,Norm,SBrkr,0,4,2,MetalSd,MetalSd,4,3,0,PConc,2,6,480.0,2.0,5,2,Detchd,1223,1,GasA,0,2Story,1,2,Lvl,0,2544,Inside,24.0,3,80,FV,0.0,None,None,0,Somerst,166,4,7,2,3,CompShg,Gable,Normal,147400.0,WD,0,1,4,600.0,AllPub,0,0,15,15,15.0,1743.0
1392,0,0,1,3,1Fam,4,3,1040.0,0.0,5,6,1.0,0.0,4,352.0,1,Norm,Norm,FuseA,0,4,3,HdBoard,HdBoard,4,2,2,CBlock,1,6,458.0,2.0,5,2,Attchd,1392,1,GasA,4,1Story,1,3,Lvl,0,11900,Corner,80.0,0,0,RL,387.0,BrkFace,None,0,NAmes,0,4,6,2,3,CompShg,Gable,Normal,166000.0,WD,192,1,6,1392.0,AllPub,0,2,63,63,63.0,2784.0
520,600,0,2,2,TwnhsE,4,3,0.0,0.0,6,6,0.0,0.0,2,600.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,3,0,PConc,2,6,480.0,2.0,5,2,Detchd,1200,1,GasA,0,2Story,1,2,Lvl,0,3180,Inside,30.0,3,80,FV,0.0,None,None,0,Somerst,166,4,7,2,3,CompShg,Gable,Normal,151000.0,WD,0,1,4,600.0,AllPub,0,0,15,15,15.0,1720.0
941,888,0,1,3,1Fam,4,3,483.0,0.0,2,6,1.0,0.0,2,458.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,613.0,2.0,5,2,Attchd,1829,1,GasA,0,2Story,1,2,Lvl,0,9548,CulDSac,44.0,0,0,RL,223.0,BrkFace,None,0,CollgCr,39,5,7,2,3,CompShg,Gable,Normal,237000.0,WD,0,1,7,941.0,AllPub,192,4,17,17,17.0,2770.0
1516,0,0,1,3,1Fam,4,3,196.0,345.0,5,1,0.0,0.0,4,975.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,Plywood,4,3,0,CBlock,1,6,472.0,2.0,5,2,Attchd,1516,1,GasA,4,1Story,1,3,Lvl,0,10004,Inside,100.0,3,0,RL,180.0,BrkFace,None,0,NAmes,0,5,6,2,3,CompShg,Gable,Normal,167000.0,WD,152,1,6,1516.0,AllPub,0,3,56,56,56.0,3032.0
1144,0,0,1,3,1Fam,4,3,572.0,0.0,5,6,1.0,0.0,4,572.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,1,3,0,CBlock,1,6,456.0,2.0,5,3,Attchd,1144,0,GasA,2,1Story,1,3,Lvl,0,7875,Inside,75.0,3,0,RL,136.0,BrkFace,None,0,NAmes,0,5,5,2,3,CompShg,Gable,Normal,139950.0,WD,0,1,6,1144.0,AllPub,0,2,59,59,59.0,2288.0
1067,0,0,1,2,1Fam,4,3,442.0,0.0,1,6,0.0,0.0,2,625.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,HdBoard,4,3,0,CBlock,2,3,436.0,2.0,5,3,Attchd,1067,0,GasA,4,1Story,1,2,Lvl,0,9600,Inside,60.0,3,0,RL,0.0,None,None,0,Sawyer,0,6,4,2,3,CompShg,Gable,Normal,128000.0,WD,0,1,4,1067.0,AllPub,290,4,70,25,24.0,2134.0
1559,0,0,2,2,1Fam,4,3,338.0,0.0,5,6,1.0,0.0,4,1221.0,1,Norm,Norm,SBrkr,230,4,3,VinylSd,VinylSd,1,3,0,BrkTil,1,3,812.0,2.0,5,3,Detchd,1559,0,GasA,2,1Story,1,3,Lvl,0,8100,Inside,90.0,3,0,RM,0.0,None,None,0,OldTown,116,5,5,2,3,CompShg,Gable,Normal,153500.0,COD,0,1,5,1559.0,AllPub,0,1,72,47,72.0,3118.0
483,504,0,1,2,Twnhs,4,3,330.0,0.0,1,6,1.0,0.0,4,153.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,1,6,264.0,1.0,5,3,Detchd,987,1,GasA,4,2Story,1,3,Lvl,0,1680,Inside,21.0,3,0,RM,158.0,BrkFace,None,0,BrDale,0,4,6,2,3,CompShg,Gable,Normal,100000.0,WD,0,1,5,483.0,AllPub,0,2,47,47,47.0,1470.0
1099,0,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1099.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,3,0,PConc,1,6,352.0,1.0,5,3,Attchd,1099,1,GasA,0,1Story,1,2,Lvl,0,9525,Inside,75.0,3,0,RL,0.0,None,None,0,CollgCr,0,5,5,2,3,CompShg,Gable,Normal,144000.0,WD,0,1,6,1099.0,AllPub,278,2,25,14,21.0,2198.0
768,432,0,1,3,1Fam,4,3,352.0,0.0,1,6,0.0,0.0,4,416.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,3,0,CBlock,1,6,240.0,1.0,5,3,Detchd,1200,0,GasA,0,1.5Fin,1,3,Lvl,0,11767,Inside,70.0,3,0,RL,0.0,None,None,0,Edwards,0,5,5,2,3,CompShg,Gable,Normal,130500.0,WD,0,1,6,768.0,AllPub,0,2,74,25,74.0,1968.0
810,672,0,1,4,1Fam,4,3,156.0,0.0,1,6,0.0,0.0,4,516.0,0,Norm,Norm,SBrkr,254,4,3,Wd Sdng,Wd Sdng,4,3,0,BrkTil,2,6,400.0,1.0,5,3,Detchd,1482,0,GasA,4,2Story,1,1,Lvl,0,12155,Inside,85.374,0,0,RH,0.0,None,None,0,SWISU,0,7,6,1,3,CompShg,Gable,Normal,140000.0,WD,0,1,7,672.0,AllPub,0,2,95,70,86.0,2154.0
958,581,0,0,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,650.0,1,Norm,Norm,SBrkr,68,4,3,MetalSd,MetalSd,4,4,1,PConc,2,6,686.0,2.0,5,3,Detchd,1539,0,GasA,2,2Story,1,2,Lvl,0,10440,Inside,60.0,3,0,RM,0.0,None,None,0,OldTown,78,7,5,1,3,CompShg,Gable,Normal,157500.0,WD,0,1,8,650.0,AllPub,70,2,116,18,37.0,2189.0
1165,0,0,1,3,1Fam,4,1,312.0,539.0,5,0,1.0,0.0,4,276.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,0,3,0,CBlock,1,6,490.0,2.0,2,2,Attchd,1165,1,GasA,4,SLvl,1,3,Lvl,0,9020,Inside,82.0,3,0,RL,183.0,BrkFace,None,0,NAmes,129,6,6,2,3,CompShg,Gable,Normal,174900.0,WD,0,1,6,1127.0,AllPub,0,2,54,54,54.0,2292.0
1800,0,0,1,6,Duplex,4,3,0.0,0.0,6,6,0.0,0.0,4,1800.0,0,Artery,Norm,SBrkr,0,4,3,BrkFace,BrkFace,4,3,0,CBlock,2,6,0.0,0.0,3,1,None,1800,0,GasA,0,1Story,2,3,Lvl,0,8000,Corner,80.0,3,0,RL,0.0,None,None,0,NAmes,0,3,5,2,3,CompShg,Gable,Normal,141000.0,WD,0,1,10,1800.0,AllPub,0,1,59,59,59.0,3600.0
876,540,0,0,4,1Fam,4,2,0.0,0.0,6,6,0.0,0.0,4,876.0,1,Artery,Norm,SBrkr,194,4,3,Wd Sdng,Wd Sdng,4,2,1,BrkTil,1,6,720.0,3.0,5,3,Detchd,1416,1,GasA,2,1.5Fin,1,3,Lvl,0,12665,Inside,100.0,0,0,RM,0.0,None,None,0,OldTown,0,7,5,2,3,CompShg,Gable,Normal,153900.0,WD,0,1,7,876.0,AllPub,418,2,105,70,71.0,2292.0
1701,0,0,1,3,1Fam,4,1,1390.0,0.0,0,6,1.0,0.0,2,0.0,1,RRAe,Norm,SBrkr,0,4,3,HdBoard,HdBoard,4,5,2,CBlock,2,3,611.0,2.0,5,0,Basment,1701,0,GasA,4,SFoyer,1,3,Lvl,0,16647,CulDSac,47.148,0,0,RL,0.0,None,None,0,Sawyer,0,4,5,2,3,CompShg,Gable,Normal,171000.0,WD,0,1,6,1390.0,AllPub,0,1,45,39,45.0,3091.0
1006,769,0,1,3,1Fam,4,3,513.0,0.0,0,6,1.0,0.0,2,227.0,1,Norm,Norm,SBrkr,192,4,2,HdBoard,HdBoard,4,5,1,PConc,2,6,425.0,2.0,5,3,Attchd,1775,1,GasA,0,2Story,1,2,Lvl,0,9317,Inside,75.0,3,0,RL,137.0,BrkFace,None,0,SawyerW,72,4,7,2,3,CompShg,Gable,Normal,213000.0,WD,0,1,7,740.0,AllPub,234,3,27,27,27.0,2515.0
864,0,0,1,3,1Fam,4,0,460.0,0.0,1,6,1.0,0.0,4,404.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,Plywood,4,1,1,CBlock,1,6,338.0,1.0,5,3,Attchd,864,0,GasA,0,1Story,1,3,Lvl,0,15523,CulDSac,36.0,0,0,RL,0.0,None,None,0,CollgCr,0,5,5,2,3,CompShg,Gable,Normal,133500.0,WD,0,1,5,864.0,AllPub,0,3,48,48,48.0,1728.0
1307,1051,0,1,5,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,907.0,1,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Wd Sdng,4,2,1,BrkTil,3,6,360.0,2.0,5,3,Detchd,2358,0,GasA,4,1.5Fin,1,3,Bnk,0,45600,Inside,75.0,1,0,RL,0.0,None,None,0,ClearCr,40,7,6,2,3,CompShg,Gable,Normal,240000.0,WD,175,1,10,907.0,AllPub,486,2,112,23,112.0,3265.0
1094,761,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,528.0,1,Feedr,Norm,SBrkr,0,2,2,Plywood,Plywood,4,5,1,CBlock,2,6,512.0,2.0,5,2,Attchd,1855,1,GasA,0,SLvl,1,3,Lvl,0,9600,FR2,80.0,3,0,RL,360.0,BrkFace,None,0,Veenker,100,6,6,2,3,CompShg,Hip,Normal,187000.0,WD,0,1,7,528.0,AllPub,113,1,44,26,44.0,2383.0
848,0,0,1,1,TwnhsE,4,0,659.0,0.0,2,6,1.0,0.0,2,189.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,1,6,420.0,2.0,5,0,Attchd,848,0,GasA,0,1Story,1,2,Lvl,0,4435,Inside,36.0,3,0,RM,170.0,BrkFace,None,0,CollgCr,0,4,6,2,3,CompShg,Gable,Normal,131500.0,WD,0,1,3,848.0,AllPub,140,1,17,17,17.0,1696.0
1456,0,0,1,2,TwnhsE,4,1,0.0,0.0,6,6,0.0,0.0,2,1273.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,400.0,2.0,5,0,Attchd,1456,0,GasA,0,1Story,1,2,Lvl,0,3196,Inside,43.0,3,0,RL,40.0,BrkFace,None,0,Blmngtn,20,4,8,2,3,CompShg,Gable,Normal,215000.0,WD,0,1,7,1273.0,AllPub,143,0,17,17,17.0,2729.0
918,728,0,1,4,1Fam,4,3,364.0,0.0,5,6,0.0,0.0,4,554.0,1,Norm,Norm,SBrkr,0,2,3,MetalSd,MetalSd,2,2,2,CBlock,2,6,240.0,1.0,5,3,Detchd,1646,0,GasA,2,2.5Unf,1,3,Lvl,0,7128,Inside,53.0,3,0,RL,0.0,None,None,0,Crawfor,0,4,7,2,3,CompShg,Gable,Normal,164000.0,WD,126,1,7,918.0,AllPub,0,1,79,70,79.0,2564.0
1445,0,0,1,3,1Fam,4,1,564.0,0.0,5,6,0.0,0.0,4,563.0,1,Norm,Norm,SBrkr,0,2,3,MetalSd,HdBoard,2,1,1,CBlock,1,6,645.0,2.0,5,2,Attchd,1445,1,GasA,4,SLvl,1,3,Lvl,0,12095,Corner,90.608,0,0,RL,115.0,BrkFace,None,0,NAmes,0,5,6,2,3,CompShg,Gable,Normal,158000.0,WD,0,1,7,1127.0,AllPub,180,3,56,56,56.0,2572.0
1779,0,0,1,3,1Fam,4,2,306.0,1085.0,0,5,1.0,0.0,4,372.0,1,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Plywood,4,2,1,CBlock,1,6,454.0,2.0,5,3,Attchd,1779,1,GasA,4,1Story,1,3,Lvl,0,17920,Inside,102.0,3,0,RL,0.0,None,None,0,Sawyer,418,3,5,2,3,CompShg,Hip,Abnorml,170000.0,WD,312,1,6,1763.0,AllPub,0,0,65,46,65.0,3542.0
1040,0,0,1,3,1Fam,4,3,659.0,0.0,0,6,1.0,0.0,4,381.0,1,Norm,Norm,SBrkr,0,2,3,HdBoard,HdBoard,4,3,0,CBlock,1,6,260.0,1.0,5,3,Detchd,1040,1,GasA,0,1Story,1,3,Lvl,0,6897,Corner,74.497,0,0,RL,0.0,None,None,0,Sawyer,104,7,5,2,3,CompShg,Gable,Normal,127000.0,WD,0,1,6,1040.0,AllPub,0,4,58,10,58.0,2080.0
1026,0,0,1,3,1Fam,1,1,505.0,435.0,2,3,1.0,0.0,2,0.0,1,Norm,Norm,SBrkr,34,4,3,Plywood,HdBoard,2,3,0,CBlock,1,6,576.0,2.0,1,3,Detchd,1026,0,GasA,4,SLvl,1,3,Low,1,10970,Inside,73.5,0,0,RL,0.0,None,None,0,CollgCr,0,5,6,2,3,CompShg,Gable,Normal,147000.0,WD,0,1,5,940.0,AllPub,0,2,42,42,39.0,1966.0
702,779,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,702.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,4,5,1,PConc,2,6,343.0,2.0,5,0,Attchd,1481,1,GasA,2,2Story,1,3,Lvl,0,8125,Inside,65.0,3,0,RL,0.0,None,None,0,Gilbert,36,4,6,2,3,CompShg,Gable,Normal,174000.0,WD,0,1,6,702.0,AllPub,0,3,26,25,26.0,2183.0
1370,0,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1090.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,2,5,1,CBlock,2,6,479.0,2.0,5,2,Attchd,1370,0,GasA,4,1Story,1,3,Lvl,0,10400,Inside,80.0,3,0,RL,189.0,BrkFace,None,0,NWAmes,0,4,7,2,3,CompShg,Gable,Family,152000.0,WD,0,1,6,1090.0,AllPub,0,3,44,44,44.0,2460.0
1512,1142,0,1,4,1Fam,4,2,619.0,0.0,1,6,1.0,0.0,4,435.0,1,PosA,Norm,SBrkr,0,4,3,HdBoard,HdBoard,4,2,1,CBlock,2,6,619.0,2.0,5,3,Attchd,2654,1,GasA,4,2Story,1,2,Lvl,0,11029,Corner,88.254,0,0,RL,220.0,BrkFace,None,0,NWAmes,65,6,6,2,3,CompShg,Gable,Normal,250000.0,WD,222,1,9,1054.0,AllPub,0,0,52,36,52.0,3708.0
912,514,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,912.0,1,Norm,Norm,SBrkr,0,4,2,Wd Sdng,Wd Sdng,0,2,1,BrkTil,1,6,216.0,1.0,5,3,Detchd,1426,1,GasA,2,1.5Fin,1,2,Lvl,0,7642,Corner,55.0,3,0,RL,0.0,None,None,0,Crawfor,240,7,7,2,3,CompShg,Gable,Normal,189950.0,WD,0,1,7,912.0,AllPub,0,1,102,22,95.0,2338.0
1039,0,0,1,3,2fmCon,4,2,841.0,0.0,1,6,1.0,0.0,4,198.0,1,Norm,Norm,SBrkr,0,4,3,Plywood,HdBoard,4,3,0,PConc,1,6,504.0,2.0,5,3,Attchd,1039,1,GasA,0,1Story,1,3,Lvl,0,11625,Inside,75.0,3,0,RL,0.0,None,None,0,Sawyer,0,3,5,2,3,CompShg,Hip,Normal,131500.0,WD,0,1,6,1039.0,AllPub,0,4,55,55,55.0,2078.0
1097,0,0,1,3,1Fam,4,3,338.0,0.0,2,6,0.0,0.0,2,702.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,Plywood,0,3,0,PConc,2,6,480.0,2.0,5,3,Attchd,1097,0,GasA,4,1Story,1,3,Lvl,0,9672,Corner,81.0,3,0,RL,0.0,None,None,0,SawyerW,0,4,6,2,3,CompShg,Hip,Normal,152000.0,WD,0,1,6,1040.0,AllPub,0,4,36,35,34.0,2137.0
1148,0,0,1,3,1Fam,4,3,1148.0,0.0,1,6,1.0,0.0,4,0.0,1,Norm,Norm,SBrkr,0,4,3,BrkFace,Plywood,0,3,0,CBlock,1,6,672.0,1.0,5,3,Attchd,1148,0,GasA,4,1Story,1,3,Lvl,0,7931,Inside,70.0,3,0,RL,0.0,None,None,0,NAmes,0,4,5,2,3,CompShg,Hip,Normal,132500.0,WD,0,1,6,1148.0,AllPub,0,3,61,61,61.0,2296.0
1372,0,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,0,1372.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,529.0,2.0,5,0,Attchd,1372,0,GasA,0,1Story,1,2,Lvl,0,8640,Inside,72.0,3,0,FV,0.0,None,None,0,Somerst,140,4,7,2,3,CompShg,Gable,Partial,250580.0,New,0,1,6,1372.0,AllPub,0,2,13,12,12.0,2744.0
1002,0,0,1,3,1Fam,4,3,828.0,0.0,1,6,1.0,0.0,4,174.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,2,3,0,CBlock,1,6,902.0,2.0,5,3,Detchd,1002,0,GasA,4,1Story,1,3,Lvl,0,8750,Inside,72.488,0,0,RL,76.0,BrkFace,None,0,NAmes,0,5,5,2,3,CompShg,Gable,Normal,148500.0,WD,0,1,5,1002.0,AllPub,0,3,50,50,47.0,2004.0
1646,0,0,1,3,1Fam,4,0,0.0,0.0,6,6,0.0,0.0,2,1638.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,870.0,3.0,5,2,Attchd,1646,0,GasA,0,1Story,1,2,HLS,0,10656,Inside,67.0,0,0,RL,274.0,Stone,None,0,Timber,80,4,8,2,3,CompShg,Gable,Partial,248900.0,New,0,1,6,1638.0,AllPub,192,1,14,13,13.0,3284.0
1120,0,0,1,3,1Fam,4,3,932.0,0.0,0,6,1.0,0.0,4,108.0,1,Feedr,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,3,0,CBlock,1,6,544.0,2.0,5,2,Attchd,1120,1,GasA,4,1Story,1,1,Lvl,0,6970,Corner,85.0,3,0,RL,0.0,None,Shed,400,Sawyer,0,4,4,2,3,CompShg,Gable,Normal,129000.0,WD,0,1,5,1040.0,AllPub,168,1,59,59,59.0,2160.0
1547,720,0,1,2,1Fam,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,Feedr,Norm,SBrkr,0,4,3,Plywood,Plywood,4,5,1,Slab,2,6,672.0,2.0,5,3,Attchd,2320,0,GasA,2,2Story,1,3,Lvl,0,14762,Corner,144.058,1,53,RL,0.0,None,None,0,Gilbert,144,5,5,1,3,CompShg,Gable,Normal,169000.0,WD,0,1,7,0.0,AllPub,120,0,72,70,41.0,2267.0
1062,887,0,1,3,1Fam,4,3,750.0,0.0,2,6,1.0,0.0,2,300.0,1,Norm,Norm,SBrkr,0,4,2,MetalSd,MetalSd,0,5,1,PConc,2,6,574.0,2.0,5,0,Attchd,1949,1,GasA,0,2Story,1,2,Lvl,0,9938,Inside,80.0,3,0,RL,246.0,BrkFace,None,0,SawyerW,90,4,7,2,3,CompShg,Gable,Normal,236000.0,WD,0,1,8,1050.0,AllPub,156,4,27,26,27.0,2999.0
894,0,0,1,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,894.0,0,PosN,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,3,0,CBlock,1,6,308.0,1.0,5,3,Detchd,894,0,GasA,2,1Story,1,3,Lvl,0,6600,Inside,60.0,3,0,RL,0.0,None,None,0,NAmes,0,4,5,2,3,CompShg,Hip,Normal,109500.0,WD,0,1,5,894.0,AllPub,0,3,58,58,58.0,1788.0
804,878,0,1,3,1Fam,4,3,505.0,0.0,2,6,0.0,0.0,2,299.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,3,0,PConc,2,6,523.0,2.0,5,2,Attchd,1682,1,GasA,0,2Story,1,2,Lvl,0,8750,Inside,70.0,3,0,RL,116.0,BrkFace,None,0,CollgCr,77,4,6,2,3,CompShg,Gable,Normal,200500.0,WD,0,1,7,804.0,AllPub,0,4,22,22,22.0,2486.0
910,0,0,1,3,1Fam,4,0,0.0,0.0,6,6,0.0,0.0,4,105.0,1,Norm,Norm,SBrkr,150,4,2,WdShing,Wd Shng,1,3,0,Stone,1,6,414.0,2.0,5,3,Attchd,910,0,GasA,2,1Story,1,2,Lvl,0,8892,Corner,74.0,3,0,RL,0.0,None,None,0,NAmes,0,6,5,2,3,CompShg,Gable,Normal,116000.0,WD,0,1,5,105.0,AllPub,196,2,67,24,67.0,1015.0
1036,0,0,1,3,1Fam,4,3,375.0,0.0,5,6,0.0,0.0,4,457.0,1,Norm,Norm,SBrkr,0,4,2,HdBoard,HdBoard,4,2,1,CBlock,1,6,288.0,1.0,5,3,Attchd,1268,0,GasA,2,1Story,1,3,Lvl,0,12144,Inside,60.0,3,232,RL,0.0,None,Othr,0,NAmes,28,6,5,2,3,CompShg,Gable,Normal,133000.0,WD,0,1,6,832.0,AllPub,0,3,71,70,71.0,1868.0
676,455,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,676.0,1,Artery,Norm,SBrkr,0,4,3,Wd Sdng,Wd Sdng,4,3,0,CBlock,1,6,200.0,1.0,5,3,Detchd,1131,1,GasA,0,1.5Fin,1,3,Lvl,0,5720,Inside,52.0,3,0,RM,0.0,None,None,0,OldTown,0,5,5,2,3,CompShg,Gable,Abnorml,66500.0,WD,0,1,5,676.0,AllPub,26,3,79,70,79.0,1807.0
